fixture,position,token_id,token_text,source,label,post_attn_l00,post_attn_l01,post_attn_l02,post_attn_l03,post_attn_l04,post_attn_l05,post_attn_l06,post_attn_l07,post_attn_l08,post_attn_l09,post_attn_l10,post_attn_l11,post_attn_l12,post_attn_l13,post_attn_l14,post_attn_l15,post_attn_l16,post_attn_l17,post_attn_l18,post_attn_l19,post_attn_l20,post_attn_l21,post_attn_l22,post_attn_l23,post_left_l00,post_left_l01,post_left_l02,post_left_l03,post_left_l04,post_left_l05,post_left_l06,post_left_l07,post_left_l08,post_left_l09,post_left_l10,post_left_l11,post_left_l12,post_left_l13,post_left_l14,post_left_l15,post_left_l16,post_left_l17,post_left_l18,post_left_l19,post_left_l20,post_left_l21,post_left_l22,post_left_l23,pre_attn_l00,pre_attn_l01,pre_attn_l02,pre_attn_l03,pre_attn_l04,pre_attn_l05,pre_attn_l06,pre_attn_l07,pre_attn_l08,pre_attn_l09,pre_attn_l10,pre_attn_l11,pre_attn_l12,pre_attn_l13,pre_attn_l14,pre_attn_l15,pre_attn_l16,pre_attn_l17,pre_attn_l18,pre_attn_l19,pre_attn_l20,pre_attn_l21,pre_attn_l22,pre_attn_l23,pre_left_l00,pre_left_l01,pre_left_l02,pre_left_l03,pre_left_l04,pre_left_l05,pre_left_l06,pre_left_l07,pre_left_l08,pre_left_l09,pre_left_l10,pre_left_l11,pre_left_l12,pre_left_l13,pre_left_l14,pre_left_l15,pre_left_l16,pre_left_l17,pre_left_l18,pre_left_l19,pre_left_l20,pre_left_l21,pre_left_l22,pre_left_l23
inj_000.txt,10,25744," honey",doc,0,0.056558,0.074517,0.045613,0.023202,0.046703,0.023386,0.034073,0.009275,0.030047,0.018192,0.039774,0.018321,0.048934,0.027903,0.046813,0.049560,0.007529,0.012637,0.021135,0.027813,0.027804,0.023207,0.019618,0.022808,0.036623,0.033421,0.033297,0.069091,0.056525,0.061269,0.052597,0.066180,0.041870,0.076102,0.049994,0.077374,0.047017,0.065241,0.042311,0.047559,0.090362,0.074858,0.063185,0.048868,0.068634,0.076443,0.055185,0.042121,267.614227,70.182434,30.440470,5.214317,3.803162,-2.736840,2.454986,-4.237784,-14.105644,-6.911490,-2.140712,-6.563389,2.563079,0.694861,0.410828,-1.231639,-2.598588,-3.778304,-2.113412,-2.242188,-2.101635,-2.679333,5.206444,4.087196,267.097137,69.697159,30.313915,5.183120,2.417683,-3.936530,1.177274,-5.095285,-15.971036,-7.189776,-4.393665,-7.404255,0.231434,-2.724417,-3.434544,-4.883567,-2.205254,-4.571738,-4.322076,-4.813336,-4.501497,-3.569255,5.698159,4.034691
inj_000.txt,11,32031,"bee",doc,0,0.029876,0.043672,0.013391,0.012649,0.041430,0.098289,0.082136,0.022816,0.053329,0.028089,0.069328,0.086078,0.066537,0.045482,0.134008,0.139566,0.008619,0.038051,0.046927,0.095809,0.124478,0.057929,0.042933,0.042686,0.034613,0.032863,0.030367,0.063362,0.053835,0.055666,0.048159,0.059118,0.037442,0.069414,0.046526,0.070395,0.044709,0.060574,0.040401,0.044786,0.082419,0.066804,0.056196,0.043314,0.063864,0.071043,0.050515,0.038133,267.152222,69.396011,29.559355,4.880801,3.169752,-1.698053,3.532035,-3.247074,-17.934628,-8.158537,-1.441725,-7.764492,3.085018,1.223734,1.368435,-0.184435,-2.388086,-2.625539,-1.417659,-1.299036,-1.238082,-2.330022,6.063862,4.814965,267.057037,69.040688,30.079866,5.091399,2.465708,-3.895415,1.239344,-5.052540,-20.809357,-7.088232,-4.256277,-7.250759,0.382701,-2.487763,-3.188975,-4.627587,-2.264530,-4.492437,-4.058672,-4.565555,-4.325243,-3.518920,5.666047,4.021794
inj_000.txt,12,91506," communicates",doc,0,0.051422,0.090680,0.083294,0.067701,0.069084,0.055538,0.092321,0.079859,0.092734,0.059931,0.097836,0.057373,0.105653,0.064766,0.084908,0.089121,0.008757,0.054800,0.061204,0.082558,0.032184,0.010585,0.014423,0.015889,0.031134,0.029357,0.025112,0.056960,0.050315,0.056706,0.047860,0.053729,0.035269,0.063904,0.046144,0.069932,0.044156,0.058028,0.046295,0.050451,0.076199,0.063600,0.054024,0.046790,0.068176,0.069250,0.046311,0.035573,270.044434,72.220207,30.796925,6.384641,4.400446,-1.989895,3.654333,-2.348802,-16.454790,-5.821522,-1.013411,-6.592279,3.687722,1.542903,1.213900,-0.480962,-1.406997,-2.458143,-1.278698,-1.574407,-2.069103,-2.785128,4.853208,3.985030,269.441925,70.852058,29.415085,5.156401,2.477025,-3.686639,1.410932,-4.838471,-19.641945,-7.084975,-4.060173,-7.282331,0.634798,-2.153877,-2.844312,-4.243073,-2.246330,-4.372262,-3.834816,-4.322160,-4.130038,-3.445464,5.634933,4.015140
inj_000.txt,13,279," the",doc,0,0.067707,0.098403,0.129722,0.023534,0.030150,0.027186,0.040795,0.042184,0.038307,0.015433,0.026793,0.007967,0.024871,0.022826,0.026397,0.027311,0.007602,0.029137,0.018377,0.017434,0.018207,0.021524,0.208418,0.166474,0.029899,0.030601,0.025659,0.055956,0.049763,0.054898,0.048886,0.054452,0.036878,0.062433,0.048134,0.068208,0.046857,0.057428,0.047809,0.051634,0.070864,0.061851,0.053070,0.047703,0.064697,0.064337,0.042984,0.033190,270.417267,73.723953,32.028725,6.088032,3.217302,-2.790678,2.775672,-2.968765,-18.222420,-6.961574,-2.431136,-7.533152,2.128166,0.707368,-0.413081,-1.742430,-1.249763,-2.997879,-2.406459,-2.751313,-1.844205,-1.603652,8.643971,6.935705,269.291565,71.931580,29.282482,5.274822,2.501264,-3.516681,1.568398,-4.647484,-20.381475,-6.954098,-3.860763,-7.285705,0.871650,-1.850197,-2.568746,-3.956401,-2.172190,-4.234244,-3.616994,-4.140830,-3.963056,-3.400688,5.660919,4.066090
inj_000.txt,14,3728," location",doc,0,0.045955,0.070294,0.054274,0.035911,0.034987,0.028900,0.034101,0.023913,0.045221,0.021929,0.050921,0.015135,0.043563,0.025747,0.038205,0.040076,0.008116,0.020367,0.037778,0.032396,0.015205,0.012909,0.016851,0.012557,0.030140,0.032254,0.029917,0.052238,0.046830,0.052278,0.046507,0.052552,0.034688,0.058520,0.045623,0.063437,0.043769,0.054594,0.045100,0.048393,0.066201,0.058154,0.049289,0.043688,0.060220,0.060641,0.052683,0.040441,270.665741,73.131721,30.378653,6.265605,3.670091,-2.431535,2.577452,-3.282706,-16.984859,-5.458062,-1.641977,-5.864282,2.783333,0.782385,0.479993,-1.304997,-1.292082,-3.050246,-1.468519,-2.266688,-2.353925,-2.511946,5.796122,4.087109,269.976318,71.901215,29.436008,5.350877,2.490884,-3.486377,1.633760,-4.533870,-19.259331,-6.942053,-3.750016,-7.252612,0.955023,-1.593534,-2.399312,-3.776495,-2.119149,-4.179961,-3.525837,-4.113719,-3.833561,-3.318356,5.883186,4.207398
inj_000.txt,15,315," of",doc,0,0.070902,0.077656,0.052216,0.016979,0.019148,0.017954,0.027815,0.022813,0.040995,0.012837,0.021802,0.005438,0.021921,0.011755,0.015345,0.019796,0.006561,0.028314,0.023049,0.021039,0.010497,0.011720,0.059979,0.063958,0.029029,0.031343,0.028786,0.049743,0.044435,0.049265,0.043678,0.049342,0.032743,0.055600,0.044453,0.059486,0.041945,0.051806,0.043375,0.046178,0.062104,0.055035,0.047845,0.041555,0.056633,0.057265,0.049171,0.037391,267.944885,72.915733,30.738226,5.575837,2.795110,-3.391882,2.000798,-3.955030,-8.770106,-7.811343,-2.953616,-9.293997,1.945750,-0.391337,-0.926060,-2.357922,-2.120187,-3.033525,-2.406379,-3.035924,-2.901516,-2.389531,7.584138,6.204081,266.674744,71.349396,29.652172,5.224123,2.358752,-3.381617,1.644728,-4.520475,-10.409277,-6.809192,-3.650062,-7.140049,1.047811,-1.414804,-2.263389,-3.647444,-2.110411,-4.183962,-3.444427,-4.085938,-3.713249,-3.263610,5.999569,4.335010
inj_000.txt,16,3607," food",doc,0,0.046675,0.044642,0.042842,0.022459,0.037963,0.028930,0.042001,0.013668,0.035840,0.013518,0.041757,0.020502,0.056305,0.023047,0.037432,0.035629,0.008886,0.009152,0.028098,0.024226,0.017324,0.010264,0.010397,0.011893,0.029779,0.031377,0.027347,0.046573,0.041821,0.046697,0.041209,0.046709,0.030879,0.052583,0.042228,0.055982,0.039882,0.048912,0.041315,0.043445,0.058218,0.052660,0.045551,0.039211,0.053479,0.054215,0.048317,0.037196,269.374359,70.309593,30.325291,5.785300,3.323732,-2.595549,2.794047,-4.244173,-2.353137,-6.731731,-2.225729,-7.137019,2.767762,0.496137,-0.023387,-1.717546,-0.929600,-4.126540,-2.420560,-3.024666,-2.839394,-3.010804,5.080832,3.767927,269.014801,69.974037,29.653543,5.150346,2.324732,-3.400051,1.600924,-4.606783,-3.888718,-6.920811,-3.635141,-7.373767,1.032871,-1.377660,-2.189029,-3.568778,-2.151763,-4.234448,-3.471448,-4.170146,-3.677148,-3.235286,6.123654,4.462375
inj_000.txt,17,8173," sources",doc,0,0.038413,0.034553,0.028564,0.016565,0.025722,0.020730,0.022992,0.008812,0.028333,0.014506,0.023529,0.010232,0.033973,0.012818,0.022976,0.026142,0.006441,0.019067,0.024869,0.032868,0.012626,0.004030,0.006105,0.008692,0.028491,0.028817,0.025206,0.044013,0.040273,0.044589,0.039202,0.043389,0.028900,0.049786,0.040815,0.053481,0.039244,0.046777,0.039652,0.040815,0.054824,0.048969,0.043079,0.036522,0.050209,0.051128,0.044415,0.033778,268.781097,67.948128,30.297939,5.037081,2.836585,-2.840008,2.263218,-4.384165,0.398804,-6.578765,-2.698908,-7.360815,2.365050,-0.088894,-0.455423,-1.936290,-1.713836,-3.461915,-2.195047,-2.735572,-3.252428,-3.669294,4.684431,3.870938,268.210052,67.366966,29.680557,5.139213,2.396174,-3.376436,1.648149,-4.708022,-1.252477,-6.898374,-3.614872,-7.390682,1.048159,-1.360615,-2.162452,-3.512478,-2.184015,-4.364119,-3.562280,-4.259619,-3.651365,-3.271367,6.064484,4.358121
inj_000.txt,18,311," to",doc,0,0.058229,0.043933,0.057033,0.021391,0.023117,0.022430,0.042706,0.035679,0.078271,0.026187,0.036998,0.014355,0.048537,0.025848,0.031829,0.035066,0.008528,0.029974,0.035558,0.033887,0.023691,0.017250,0.075399,0.095544,0.027005,0.026526,0.022846,0.041077,0.037698,0.041947,0.036627,0.040391,0.026604,0.046994,0.038504,0.050658,0.037439,0.043829,0.037319,0.038105,0.051947,0.046230,0.040532,0.034736,0.047411,0.048112,0.041955,0.031807,266.419281,67.455696,31.114935,5.048440,2.791306,-2.950837,2.798036,-4.049474,3.289769,-6.780043,-2.415840,-7.430854,2.626130,-0.335229,-0.157255,-1.586854,-1.757191,-3.243128,-2.093323,-2.454524,-2.044617,-1.772777,8.074265,6.853409,265.241699,66.457794,30.023499,4.952393,2.290374,-3.409437,1.584376,-4.864800,1.336287,-6.929299,-3.649781,-7.427740,1.066072,-1.357366,-2.124801,-3.442655,-2.299645,-4.358085,-3.569134,-4.198673,-3.638543,-3.296553,6.048464,4.426120
inj_000.txt,19,1008," other",doc,0,0.028182,0.048327,0.045997,0.018286,0.023447,0.023165,0.039060,0.028461,0.052951,0.015273,0.031998,0.010800,0.038589,0.020497,0.025898,0.029081,0.005291,0.014382,0.017290,0.025603,0.011392,0.007372,0.014303,0.015596,0.026666,0.025984,0.022902,0.039658,0.035933,0.039958,0.035742,0.039232,0.028006,0.045516,0.037503,0.048650,0.036991,0.042322,0.036108,0.036462,0.049349,0.044971,0.039317,0.033769,0.045129,0.045920,0.042147,0.033470,265.477478,64.569237,30.187992,5.067340,2.912192,-2.622479,2.671317,-4.051717,12.787310,-7.448342,-2.547569,-7.832139,2.038337,-0.337090,-0.453173,-2.239908,-2.306602,-4.114159,-3.147247,-3.295383,-3.454316,-3.816158,5.682847,4.570640,265.060883,63.839287,29.415232,4.820496,2.236928,-3.414314,1.611809,-4.847634,11.260509,-6.845891,-3.530216,-7.365496,1.250619,-1.247415,-1.953961,-3.322543,-2.315586,-4.293112,-3.439543,-4.071709,-3.550486,-3.224419,6.077085,4.573445
inj_000.txt,20,3613," members",doc,0,0.040862,0.052747,0.060968,0.032298,0.030639,0.019463,0.030732,0.018196,0.031641,0.014552,0.021344,0.004608,0.022765,0.013391,0.016629,0.020636,0.006098,0.009516,0.015965,0.021024,0.006783,0.003879,0.002954,0.004138,0.024978,0.025355,0.022020,0.037926,0.034108,0.038081,0.034171,0.038122,0.027618,0.043477,0.036143,0.046455,0.035971,0.040553,0.034733,0.035152,0.047076,0.042802,0.037530,0.032193,0.042594,0.043606,0.039102,0.030836,265.804657,63.499512,30.246780,5.062547,2.762211,-3.017196,2.679471,-4.620600,14.944167,-6.540071,-2.975350,-7.626261,1.717800,-0.698124,-1.129079,-2.774235,-2.382594,-4.570272,-3.067632,-3.178225,-3.918458,-4.013731,3.945218,2.955130,265.033539,62.856171,29.694990,4.878731,2.231505,-3.320344,1.673120,-4.824928,13.598985,-6.718188,-3.473435,-7.218294,1.289226,-1.124648,-1.867180,-3.290782,-2.350904,-4.341283,-3.480427,-4.200830,-3.549363,-3.242049,6.144307,4.576831
inj_000.txt,21,315," of",doc,0,0.046780,0.049260,0.035769,0.010143,0.011734,0.007278,0.013877,0.014575,0.026715,0.006875,0.009858,0.001165,0.007611,0.005344,0.005240,0.013382,0.002637,0.010289,0.012461,0.014556,0.003917,0.003567,0.009619,0.013628,0.024073,0.024563,0.021256,0.036602,0.032936,0.036492,0.032397,0.036650,0.025873,0.041756,0.034372,0.044009,0.034250,0.038341,0.032810,0.033438,0.045102,0.040491,0.035738,0.030207,0.040063,0.041390,0.036078,0.028075,264.713135,64.068871,30.094858,4.675739,1.826536,-4.361268,1.465858,-5.428526,20.257843,-7.872752,-4.366458,-9.606543,0.184143,-2.142049,-2.944720,-4.145258,-3.990047,-4.872473,-4.599673,-4.715894,-4.554681,-3.692450,6.055299,4.886178,263.311768,62.746418,29.321041,4.768754,2.134943,-3.321301,1.682812,-4.933047,20.269581,-6.758832,-3.454841,-7.149472,1.257267,-1.072911,-1.870607,-3.315151,-2.484958,-4.419587,-3.529599,-4.313312,-3.575543,-3.259091,6.195698,4.600074
inj_000.txt,22,279," the",doc,0,0.038321,0.037815,0.053008,0.006076,0.004474,0.002988,0.008856,0.003865,0.010059,0.000975,0.003159,0.000491,0.002863,0.000856,0.001242,0.004889,0.000740,0.005487,0.001428,0.008179,0.004278,0.005025,0.028802,0.023798,0.023515,0.023205,0.019039,0.034353,0.030983,0.034472,0.030073,0.034893,0.024006,0.039708,0.032055,0.041684,0.031808,0.035866,0.030491,0.031384,0.043026,0.038443,0.033887,0.028317,0.037561,0.039271,0.033601,0.026095,264.248138,63.899448,31.433487,4.462280,1.090820,-4.823170,1.180699,-6.341403,23.393019,-9.312920,-5.343554,-10.201118,-0.977804,-3.091379,-4.009944,-4.859083,-4.125272,-5.111834,-5.394717,-4.936043,-3.797620,-2.995765,7.370512,5.746824,263.145172,62.941364,29.359177,4.719196,1.978135,-3.440366,1.631347,-5.060480,24.262827,-6.863899,-3.573956,-7.232002,1.134329,-1.122588,-1.965608,-3.400352,-2.651612,-4.514019,-3.679705,-4.475524,-3.634073,-3.287514,6.228693,4.630238
